congressman_id,congressman_2_id,similarity_score,common_votes,same_votes,agreement_percentage
950,829,0.492368,1828,1477,0.808
829,951,0.485677,1781,1423,0.799
951,829,0.485677,1781,1423,0.799
829,952,0.408697,1768,1355,0.7664
952,829,0.408697,1768,1355,0.7664
829,953,0.490289,1833,1511,0.8243
953,829,0.490289,1833,1511,0.8243
829,954,0.420816,1501,1124,0.7488
954,829,0.420816,1501,1124,0.7488
829,955,0.445543,1744,1326,0.7603
955,829,0.445543,1744,1326,0.7603
829,956,0.399724,1749,1343,0.7679
956,829,0.399724,1749,1343,0.7679
829,957,0.467453,1779,1415,0.7954
957,829,0.467453,1779,1415,0.7954
829,958,0.399013,1738,1338,0.7699
958,829,0.399013,1738,1338,0.7699
829,959,0.494553,1893,1536,0.8114
959,829,0.494553,1893,1536,0.8114
829,960,0.48143,1867,1503,0.805
960,829,0.48143,1867,1503,0.805
829,961,0.514355,1766,1443,0.8171
961,829,0.514355,1766,1443,0.8171
829,962,0.321767,1663,1132,0.6807
962,829,0.321767,1663,1132,0.6807
829,963,0.495085,1796,1462,0.814
963,829,0.495085,1796,1462,0.814
829,964,0.419222,1656,1265,0.7639
964,829,0.419222,1656,1265,0.7639
829,965,0.449909,1830,1420,0.776
965,829,0.449909,1830,1420,0.776
829,966,0.330237,1623,1103,0.6796
966,829,0.330237,1623,1103,0.6796
829,967,0.504732,1759,1429,0.8124
967,829,0.504732,1759,1429,0.8124
829,969,0.498556,1961,1628,0.8302
969,829,0.498556,1961,1628,0.8302
829,970,0.433637,1768,1430,0.8088
970,829,0.433637,1768,1430,0.8088
829,971,0.566727,1780,1495,0.8399
971,829,0.566727,1780,1495,0.8399
829,972,0.551507,1716,1422,0.8287
972,829,0.551507,1716,1422,0.8287
829,973,0.240388,1223,790,0.646
973,829,0.240388,1223,790,0.646
829,974,0.482115,1601,1282,0.8007
974,829,0.482115,1601,1282,0.8007
829,976,0.445035,1728,1307,0.7564
976,829,0.445035,1728,1307,0.7564
829,977,0.458554,1890,1517,0.8026
977,829,0.458554,1890,1517,0.8026
829,978,0.474942,1685,1351,0.8018
978,829,0.474942,1685,1351,0.8018
831,834,0.827747,1882,1751,0.9304
834,831,0.827747,1882,1751,0.9304
831,840,0.214778,1726,1114,0.6454
840,831,0.214778,1726,1114,0.6454
831,842,0.396225,1761,1330,0.7553
842,831,0.396225,1761,1330,0.7553
831,845,0.336479,1849,1353,0.7317
845,831,0.336479,1849,1353,0.7317
831,851,0.442822,1751,1373,0.7841
851,831,0.442822,1751,1373,0.7841
831,857,0.594248,1235,1042,0.8437
857,831,0.594248,1235,1042,0.8437
831,861,0.510451,1672,1330,0.7955
861,831,0.510451,1672,1330,0.7955
831,864,0.390679,1714,1285,0.7497
864,831,0.390679,1714,1285,0.7497
831,870,0.366058,1633,1201,0.7355
870,831,0.366058,1633,1201,0.7355
831,874,0.308659,1803,1285,0.7127
874,831,0.308659,1803,1285,0.7127
831,875,0.308509,1544,1129,0.7312
875,831,0.308509,1544,1129,0.7312
831,881,0.158798,1536,968,0.6302
881,831,0.158798,1536,968,0.6302
831,883,0.341628,1878,1385,0.7375
883,831,0.341628,1878,1385,0.7375
831,884,0.24237,1854,1263,0.6812
884,831,0.24237,1854,1263,0.6812
831,885,0.45537,1767,1376,0.7787
885,831,0.45537,1767,1376,0.7787
831,886,0.423796,1818,1397,0.7684
886,831,0.423796,1818,1397,0.7684
831,887,0.32481,1837,1381,0.7518
887,831,0.32481,1837,1381,0.7518
831,888,0.279797,1702,1199,0.7045
888,831,0.279797,1702,1199,0.7045
831,889,0.748296,1880,1683,0.8952
889,831,0.748296,1880,1683,0.8952
831,890,0.368851,1801,1318,0.7318
890,831,0.368851,1801,1318,0.7318
831,891,0.374141,1904,1457,0.7652
891,831,0.374141,1904,1457,0.7652
831,892,0.296831,1152,780,0.6771
892,831,0.296831,1152,780,0.6771
831,893,0.418781,1906,1450,0.7608
893,831,0.418781,1906,1450,0.7608
831,894,0.768856,2001,1818,0.9085
894,831,0.768856,2001,1818,0.9085
831,895,0.753144,1882,1690,0.898
895,831,0.753144,1882,1690,0.898
831,896,0.693745,1889,1648,0.8724
896,831,0.693745,1889,1648,0.8724
831,897,0.847523,1895,1780,0.9393
897,831,0.847523,1895,1780,0.9393
831,898,0.157893,1621,966,0.5959
898,831,0.157893,1621,966,0.5959
831,899,0.394311,1819,1350,0.7422
899,831,0.394311,1819,1350,0.7422
831,900,0.38957,1868,1402,0.7505
900,831,0.38957,1868,1402,0.7505
831,901,0.224877,1609,1049,0.652
901,831,0.224877,1609,1049,0.652
831,902,0.430041,1858,1448,0.7793
902,831,0.430041,1858,1448,0.7793
831,903,0.415076,1966,1512,0.7691
903,831,0.415076,1966,1512,0.7691
831,904,0.363685,1791,1330,0.7426
904,831,0.363685,1791,1330,0.7426
831,905,0.355697,1503,1094,0.7279
905,831,0.355697,1503,1094,0.7279
831,906,0.43115,1498,1128,0.753
906,831,0.43115,1498,1128,0.753
831,907,0.364755,1908,1429,0.749
907,831,0.364755,1908,1429,0.749
831,908,0.844358,1929,1810,0.9383
908,831,0.844358,1929,1810,0.9383
831,909,0.798569,1954,1797,0.9197
909,831,0.798569,1954,1797,0.9197
831,910,0.807871,1750,1614,0.9223
910,831,0.807871,1750,1614,0.9223
831,911,0.690755,1887,1646,0.8723
911,831,0.690755,1887,1646,0.8723
831,912,0.80411,1962,1808,0.9215
912,831,0.80411,1962,1808,0.9215
831,913,0.828793,1818,1693,0.9312
913,831,0.828793,1818,1693,0.9312
831,914,0.704746,1811,1588,0.8769
914,831,0.704746,1811,1588,0.8769
831,915,0.422936,1897,1458,0.7686
915,831,0.422936,1897,1458,0.7686
831,917,0.328706,1745,1244,0.7129
917,831,0.328706,1745,1244,0.7129
831,918,0.356801,1840,1363,0.7408
918,831,0.356801,1840,1363,0.7408
831,919,0.297058,1906,1355,0.7109
919,831,0.297058,1906,1355,0.7109
831,920,0.429882,1860,1449,0.779
920,831,0.429882,1860,1449,0.779
831,921,0.462086,1725,1372,0.7954
921,831,0.462086,1725,1372,0.7954
831,922,0.39039,1795,1347,0.7504
922,831,0.39039,1795,1347,0.7504
831,923,0.413289,1963,1516,0.7723
923,831,0.413289,1963,1516,0.7723
831,924,0.340488,1853,1375,0.742
924,831,0.340488,1853,1375,0.742
831,925,0.490269,1896,1526,0.8049
925,831,0.490269,1896,1526,0.8049
831,926,0.43717,1643,1307,0.7955
926,831,0.43717,1643,1307,0.7955
831,927,0.3563,1861,1393,0.7485
927,831,0.3563,1861,1393,0.7485
831,928,0.350061,1772,1307,0.7376
928,831,0.350061,1772,1307,0.7376
831,929,0.321463,1787,1315,0.7359
929,831,0.321463,1787,1315,0.7359
831,930,0.372463,1869,1351,0.7228
930,831,0.372463,1869,1351,0.7228
831,931,0.350849,1371,987,0.7199
931,831,0.350849,1371,987,0.7199
831,932,0.373641,1943,1456,0.7494
932,831,0.373641,1943,1456,0.7494
831,933,0.213363,1527,999,0.6542
933,831,0.213363,1527,999,0.6542
831,934,0.774504,1929,1757,0.9108
934,831,0.774504,1929,1757,0.9108
831,935,0.602989,1879,1546,0.8228
935,831,0.602989,1879,1546,0.8228
831,936,1.0,14,14,1.0
936,831,1.0,14,14,1.0
831,937,0.774612,1878,1707,0.9089
937,831,0.774612,1878,1707,0.9089
831,938,0.878361,242,230,0.9504
938,831,0.878361,242,230,0.9504
831,939,0.33711,1924,1399,0.7271
939,831,0.33711,1924,1399,0.7271
831,940,0.314254,1732,1231,0.7107
940,831,0.314254,1732,1231,0.7107
831,941,0.34048,1685,1227,0.7282
941,831,0.34048,1685,1227,0.7282
831,942,0.402273,1870,1405,0.7513
942,831,0.402273,1870,1405,0.7513
831,943,0.09261,1705,992,0.5818
943,831,0.09261,1705,992,0.5818
831,944,0.198281,1595,1030,0.6458
944,831,0.198281,1595,1030,0.6458
831,945,0.255697,1708,1176,0.6885
945,831,0.255697,1708,1176,0.6885
831,946,0.157385,1655,1022,0.6175
946,831,0.157385,1655,1022,0.6175
831,947,0.087143,1534,936,0.6102
947,831,0.087143,1534,936,0.6102
831,948,0.344243,1557,1132,0.727
948,831,0.344243,1557,1132,0.727
831,949,0.353151,1791,1304,0.7281
949,831,0.353151,1791,1304,0.7281
831,950,0.324918,1842,1341,0.728
950,831,0.324918,1842,1341,0.728
831,951,0.761157,1870,1687,0.9021
951,831,0.761157,1870,1687,0.9021
831,952,0.247521,1767,1219,0.6899
952,831,0.247521,1767,1219,0.6899
831,953,0.32525,1869,1384,0.7405
953,831,0.32525,1869,1384,0.7405
831,954,0.167932,1506,952,0.6321
954,831,0.167932,1506,952,0.6321
831,955,0.249327,1805,1224,0.6781
955,831,0.249327,1805,1224,0.6781
831,956,0.175641,1778,1185,0.6665
956,831,0.175641,1778,1185,0.6665
831,957,0.303119,1797,1287,0.7162
957,831,0.303119,1797,1287,0.7162
831,958,0.337353,1750,1283,0.7331
958,831,0.337353,1750,1283,0.7331
831,959,0.807114,1895,1748,0.9224
959,831,0.807114,1895,1748,0.9224
831,960,0.758216,1879,1695,0.9021
960,831,0.758216,1879,1695,0.9021
831,961,0.293508,1815,1303,0.7179
961,831,0.293508,1815,1303,0.7179
831,962,0.122794,1673,996,0.5953
962,831,0.122794,1673,996,0.5953
831,963,0.355616,1819,1355,0.7449
963,831,0.355616,1819,1355,0.7449
831,964,0.249351,1708,1174,0.6874
964,831,0.249351,1708,1174,0.6874
831,965,0.248774,1833,1255,0.6847
965,831,0.248774,1833,1255,0.6847
831,966,0.078355,1655,940,0.568
966,831,0.078355,1655,940,0.568
831,967,0.319899,1816,1319,0.7263
967,831,0.319899,1816,1319,0.7263
831,969,0.373228,1959,1488,0.7596
969,831,0.373228,1959,1488,0.7596
831,970,0.284432,1805,1324,0.7335
970,831,0.284432,1805,1324,0.7335
831,971,0.423348,1777,1371,0.7715
971,831,0.423348,1777,1371,0.7715
831,972,0.34867,1758,1299,0.7389
972,831,0.34867,1758,1299,0.7389
831,973,0.007582,1262,678,0.5372
973,831,0.007582,1262,678,0.5372
831,974,0.31132,1657,1192,0.7194
974,831,0.31132,1657,1192,0.7194
831,976,0.256504,1739,1175,0.6757
976,831,0.256504,1739,1175,0.6757
831,977,0.760527,1919,1737,0.9052
977,831,0.760527,1919,1737,0.9052
831,978,0.736771,1701,1522,0.8948
978,831,0.736771,1701,1522,0.8948
834,840,0.219433,1779,1157,0.6504
840,834,0.219433,1779,1157,0.6504
834,842,0.408728,1845,1409,0.7637
842,834,0.408728,1845,1409,0.7637
834,845,0.330006,1888,1380,0.7309
845,834,0.330006,1888,1380,0.7309
834,851,0.43361,1807,1419,0.7853
851,834,0.43361,1807,1419,0.7853
834,857,0.614238,1298,1104,0.8505
857,834,0.614238,1298,1104,0.8505
834,861,0.544108,1732,1400,0.8083
861,834,0.544108,1732,1400,0.8083
834,864,0.396361,1789,1353,0.7563
864,834,0.396361,1789,1353,0.7563
834,870,0.374081,1684,1245,0.7393
870,834,0.374081,1684,1245,0.7393
834,874,0.329039,1865,1351,0.7244
874,834,0.329039,1865,1351,0.7244
834,875,0.305804,1618,1185,0.7324
875,834,0.305804,1618,1185,0.7324
834,881,0.141603,1565,986,0.63
881,834,0.141603,1565,986,0.63
834,883,0.362247,1978,1480,0.7482
883,834,0.362247,1978,1480,0.7482
834,884,0.232652,1887,1284,0.6804
884,834,0.232652,1887,1284,0.6804
834,885,0.48274,1830,1454,0.7945
885,834,0.48274,1830,1454,0.7945
834,886,0.430284,1894,1466,0.774
886,834,0.430284,1894,1466,0.774
834,887,0.31901,1904,1434,0.7532
887,834,0.31901,1904,1434,0.7532
834,888,0.250854,1739,1213,0.6975
888,834,0.250854,1739,1213,0.6975
834,889,0.802757,1958,1794,0.9162
889,834,0.802757,1958,1794,0.9162
834,890,0.381179,1880,1390,0.7394
890,834,0.381179,1880,1390,0.7394
834,891,0.385883,1932,1487,0.7697
891,834,0.385883,1932,1487,0.7697
834,892,0.266607,1203,802,0.6667
892,834,0.266607,1203,802,0.6667
834,893,0.40682,1975,1499,0.759
893,834,0.40682,1975,1499,0.759
834,894,0.828189,2071,1931,0.9324
894,834,0.828189,2071,1931,0.9324
834,895,0.817002,1987,1836,0.924
895,834,0.817002,1987,1836,0.924
834,896,0.755814,1946,1745,0.8967
896,834,0.755814,1946,1745,0.8967
834,897,0.905411,1944,1872,0.963
897,834,0.905411,1944,1872,0.963
834,898,0.144354,1652,984,0.5956
898,834,0.144354,1652,984,0.5956
834,899,0.406507,1887,1415,0.7499
899,834,0.406507,1887,1415,0.7499
834,900,0.403793,1933,1464,0.7574
900,834,0.403793,1933,1464,0.7574
834,901,0.209324,1616,1042,0.6448
901,834,0.209324,1616,1042,0.6448
834,902,0.401498,1906,1470,0.7712
902,834,0.401498,1906,1470,0.7712
834,903,0.438107,2025,1580,0.7802
903,834,0.438107,2025,1580,0.7802
834,904,0.355747,1829,1357,0.7419
904,834,0.355747,1829,1357,0.7419
834,905,0.356322,1567,1146,0.7313
905,834,0.356322,1567,1146,0.7313
834,906,0.437132,1526,1155,0.7569
906,834,0.437132,1526,1155,0.7569
834,907,0.369934,1979,1493,0.7544
907,834,0.369934,1979,1493,0.7544
834,908,0.891697,1978,1894,0.9575
908,834,0.891697,1978,1894,0.9575
834,909,0.852215,2029,1910,0.9414
909,834,0.852215,2029,1910,0.9414
834,910,0.88144,1836,1749,0.9526
910,834,0.88144,1836,1749,0.9526
834,911,0.739854,1943,1731,0.8909
911,834,0.739854,1943,1731,0.8909
834,912,0.85202,2023,1903,0.9407
912,834,0.85202,2023,1903,0.9407
834,913,0.876363,1862,1772,0.9517
913,834,0.876363,1862,1772,0.9517
834,914,0.763368,1901,1710,0.8995
914,834,0.763368,1901,1710,0.8995
834,915,0.430945,1945,1503,0.7728
915,834,0.430945,1945,1503,0.7728
834,917,0.281983,1798,1242,0.6908
917,834,0.281983,1798,1242,0.6908
834,918,0.340709,1889,1390,0.7358
918,834,0.340709,1889,1390,0.7358
834,919,0.253656,1963,1357,0.6913
919,834,0.253656,1963,1357,0.6913
834,920,0.44168,1929,1511,0.7833
920,834,0.44168,1929,1511,0.7833
834,921,0.473839,1751,1409,0.8047
921,834,0.473839,1751,1409,0.8047
834,922,0.408902,1846,1401,0.7589
922,834,0.408902,1846,1401,0.7589
834,923,0.390191,2047,1568,0.766
923,834,0.390191,2047,1568,0.766
834,924,0.340272,1905,1412,0.7412
924,834,0.340272,1905,1412,0.7412
834,925,0.52945,1988,1641,0.8255
925,834,0.52945,1988,1641,0.8255
834,926,0.430617,1726,1385,0.8024
926,834,0.430617,1726,1385,0.8024
834,927,0.35814,1913,1442,0.7538
927,834,0.35814,1913,1442,0.7538
834,928,0.358657,1832,1365,0.7451
928,834,0.358657,1832,1365,0.7451
834,929,0.348803,1830,1371,0.7492
929,834,0.348803,1830,1371,0.7492
834,930,0.367443,1958,1416,0.7232
930,834,0.367443,1958,1416,0.7232
834,931,0.354133,1433,1038,0.7244
931,834,0.354133,1433,1038,0.7244
834,932,0.372997,1993,1497,0.7511
932,834,0.372997,1993,1497,0.7511
834,933,0.183988,1589,1029,0.6476
933,834,0.183988,1589,1029,0.6476
834,934,0.821832,1948,1812,0.9302
934,834,0.821832,1948,1812,0.9302
834,935,0.640161,1913,1600,0.8364
935,834,0.640161,1913,1600,0.8364
834,936,1.0,14,14,1.0
936,834,1.0,14,14,1.0
834,937,0.818509,1962,1817,0.9261
937,834,0.818509,1962,1817,0.9261
834,938,0.855702,237,222,0.9367
938,834,0.855702,237,222,0.9367
834,939,0.351622,1985,1457,0.734
939,834,0.351622,1985,1457,0.734
834,940,0.320008,1772,1267,0.715
940,834,0.320008,1772,1267,0.715
834,941,0.355202,1692,1245,0.7358
941,834,0.355202,1692,1245,0.7358
834,942,0.441847,1942,1494,0.7693
942,834,0.441847,1942,1494,0.7693
834,943,0.081236,1737,1004,0.578
943,834,0.081236,1737,1004,0.578
834,944,0.17414,1637,1038,0.6341
944,834,0.17414,1637,1038,0.6341
834,945,0.248046,1763,1211,0.6869
945,834,0.248046,1763,1211,0.6869
834,946,0.139897,1702,1037,0.6093
946,834,0.139897,1702,1037,0.6093
834,947,0.068421,1563,942,0.6027
947,834,0.068421,1563,942,0.6027
834,948,0.354188,1616,1171,0.7246
948,834,0.354188,1616,1171,0.7246
834,949,0.337055,1857,1342,0.7227
949,834,0.337055,1857,1342,0.7227
834,950,0.316438,1872,1359,0.726
950,834,0.316438,1872,1359,0.726
834,951,0.814189,1900,1754,0.9232
951,834,0.814189,1900,1754,0.9232
834,952,0.248806,1818,1260,0.6931
952,834,0.248806,1818,1260,0.6931
834,953,0.332569,1894,1423,0.7513
953,834,0.332569,1894,1423,0.7513
834,954,0.163387,1534,971,0.633
954,834,0.163387,1534,971,0.633
834,955,0.21246,1843,1224,0.6641
955,834,0.21246,1843,1224,0.6641
834,956,0.161956,1798,1197,0.6657
956,834,0.161956,1798,1197,0.6657
834,957,0.311012,1853,1339,0.7226
957,834,0.311012,1853,1339,0.7226
834,958,0.339368,1785,1311,0.7345
958,834,0.339368,1785,1311,0.7345
834,959,0.876298,1985,1888,0.9511
959,834,0.876298,1985,1888,0.9511
834,960,0.820792,1932,1790,0.9265
960,834,0.820792,1932,1790,0.9265
834,961,0.27044,1848,1314,0.711
961,834,0.27044,1848,1314,0.711
834,962,0.086005,1705,988,0.5795
962,834,0.086005,1705,988,0.5795
834,963,0.354334,1863,1392,0.7472
963,834,0.354334,1863,1392,0.7472
834,964,0.251487,1744,1201,0.6886
964,834,0.251487,1744,1201,0.6886
834,965,0.25452,1879,1298,0.6908
965,834,0.25452,1879,1298,0.6908
834,966,0.051729,1682,938,0.5577
966,834,0.051729,1682,938,0.5577
834,967,0.315681,1912,1392,0.728
967,834,0.315681,1912,1392,0.728
834,969,0.357587,2027,1537,0.7583
969,834,0.357587,2027,1537,0.7583
834,970,0.28655,1867,1386,0.7424
970,834,0.28655,1867,1386,0.7424
834,971,0.435459,1844,1436,0.7787
971,834,0.435459,1844,1436,0.7787
834,972,0.359618,1771,1320,0.7453
972,834,0.359618,1771,1320,0.7453
834,973,0.008629,1263,682,0.54
973,834,0.008629,1263,682,0.54
834,974,0.311291,1659,1194,0.7197
974,834,0.311291,1659,1194,0.7197
834,976,0.217419,1791,1175,0.6561
976,834,0.217419,1791,1175,0.6561
834,977,0.827332,1980,1847,0.9328
977,834,0.827332,1980,1847,0.9328
834,978,0.797433,1766,1625,0.9202
978,834,0.797433,1766,1625,0.9202
840,842,0.544945,1649,1297,0.7865
842,840,0.544945,1649,1297,0.7865
840,845,0.504798,1764,1364,0.7732
845,840,0.504798,1764,1364,0.7732
840,851,0.334888,1659,1198,0.7221
851,840,0.334888,1659,1198,0.7221
840,857,0.264813,1155,784,0.6788
857,840,0.264813,1155,784,0.6788
840,861,0.295926,1596,1079,0.6761
861,840,0.295926,1596,1079,0.6761
840,864,0.520038,1657,1297,0.7827
864,840,0.520038,1657,1297,0.7827
840,870,0.459558,1528,1165,0.7624
870,840,0.459558,1528,1165,0.7624
840,874,0.343531,1736,1216,0.7005
874,840,0.343531,1736,1216,0.7005
840,875,0.474771,1487,1143,0.7687
875,840,0.474771,1487,1143,0.7687
840,881,0.462089,1574,1187,0.7541
881,840,0.462089,1574,1187,0.7541
840,883,0.554564,1834,1468,0.8004
883,840,0.554564,1834,1468,0.8004
840,884,0.566676,1769,1420,0.8027
884,840,0.566676,1769,1420,0.8027
840,885,0.549186,1702,1342,0.7885
885,840,0.549186,1702,1342,0.7885
840,886,0.483484,1713,1309,0.7642
886,840,0.483484,1713,1309,0.7642
840,887,0.558148,1764,1423,0.8067
887,840,0.558148,1764,1423,0.8067
840,888,0.421416,1600,1169,0.7306
888,840,0.421416,1600,1169,0.7306
840,889,0.210375,1807,1164,0.6442
889,840,0.210375,1807,1164,0.6442
840,890,0.500016,1766,1368,0.7746
890,840,0.500016,1766,1368,0.7746
840,891,0.508579,1819,1412,0.7763
891,840,0.508579,1819,1412,0.7763
840,892,0.546375,1169,904,0.7733
892,840,0.546375,1169,904,0.7733
840,893,0.396614,1799,1309,0.7276
893,840,0.396614,1799,1309,0.7276
840,894,0.222793,1899,1244,0.6551
894,840,0.222793,1899,1244,0.6551
840,895,0.217075,1799,1157,0.6431
895,840,0.217075,1799,1157,0.6431
840,896,0.202446,1837,1171,0.6375
896,840,0.202446,1837,1171,0.6375
840,897,0.238344,1800,1189,0.6606
897,840,0.238344,1800,1189,0.6606
840,898,0.673371,1505,1266,0.8412
898,840,0.673371,1505,1266,0.8412
840,899,0.369637,1770,1266,0.7153
899,840,0.369637,1770,1266,0.7153
840,900,0.578466,1786,1438,0.8052
900,840,0.578466,1786,1438,0.8052
840,901,0.50531,1558,1192,0.7651
901,840,0.50531,1558,1192,0.7651
840,902,0.498517,1785,1380,0.7731
902,840,0.498517,1785,1380,0.7731
840,903,0.569576,1868,1504,0.8051
903,840,0.569576,1868,1504,0.8051
840,904,0.583193,1671,1343,0.8037
904,840,0.583193,1671,1343,0.8037
840,905,0.524126,1449,1122,0.7743
905,840,0.524126,1449,1122,0.7743
840,906,0.443371,1427,1054,0.7386
906,840,0.443371,1427,1054,0.7386
840,907,0.429387,1812,1345,0.7423
907,840,0.429387,1812,1345,0.7423
840,908,0.226559,1849,1216,0.6577
908,840,0.226559,1849,1216,0.6577
840,909,0.232755,1851,1220,0.6591
909,840,0.232755,1851,1220,0.6591
840,910,0.210635,1684,1083,0.6431
910,840,0.210635,1684,1083,0.6431
840,911,0.238605,1782,1167,0.6549
911,840,0.238605,1782,1167,0.6549
840,912,0.229351,1894,1246,0.6579
912,840,0.229351,1894,1246,0.6579
840,913,0.236552,1801,1192,0.6619
913,840,0.236552,1801,1192,0.6619
840,914,0.210075,1715,1089,0.635
914,840,0.210075,1715,1089,0.635
840,915,0.533655,1815,1432,0.789
915,840,0.533655,1815,1432,0.789
840,917,0.409513,1658,1205,0.7268
917,840,0.409513,1658,1205,0.7268
840,918,0.569337,1746,1399,0.8013
918,840,0.569337,1746,1399,0.8013
840,919,0.51753,1842,1437,0.7801
919,840,0.51753,1842,1437,0.7801
840,920,0.488977,1784,1367,0.7663
920,840,0.488977,1784,1367,0.7663
840,921,0.345976,1640,1158,0.7061
921,840,0.345976,1640,1158,0.7061
840,922,0.553842,1727,1374,0.7956
922,840,0.553842,1727,1374,0.7956
840,923,0.415693,1871,1383,0.7392
923,840,0.415693,1871,1383,0.7392
840,924,0.560255,1768,1415,0.8003
924,840,0.560255,1768,1415,0.8003
840,925,0.369589,1838,1325,0.7209
925,840,0.369589,1838,1325,0.7209
840,926,0.402521,1553,1138,0.7328
926,840,0.402521,1553,1138,0.7328
840,927,0.597773,1804,1467,0.8132
927,840,0.597773,1804,1467,0.8132
840,928,0.5487,1681,1322,0.7864
928,840,0.5487,1681,1322,0.7864
840,929,0.38326,1662,1209,0.7274
929,840,0.38326,1662,1209,0.7274
840,930,0.193266,1790,1118,0.6246
930,840,0.193266,1790,1118,0.6246
840,931,0.318991,1274,880,0.6907
931,840,0.318991,1274,880,0.6907
840,932,0.624282,1885,1562,0.8286
932,840,0.624282,1885,1562,0.8286
840,933,0.41238,1489,1072,0.7199
933,840,0.41238,1489,1072,0.7199
840,934,0.225161,1784,1167,0.6541
934,840,0.225161,1784,1167,0.6541
840,935,0.195573,1728,1076,0.6227
935,840,0.195573,1728,1076,0.6227
840,936,-0.175412,14,9,0.6429
936,840,-0.175412,14,9,0.6429
840,937,0.281304,1810,1218,0.6729
937,840,0.281304,1810,1218,0.6729
840,938,0.4022,258,196,0.7597
938,840,0.4022,258,196,0.7597
840,939,0.532795,1861,1467,0.7883
939,840,0.532795,1861,1467,0.7883
840,940,0.37989,1684,1213,0.7203
940,840,0.37989,1684,1213,0.7203
840,941,0.471274,1616,1224,0.7574
941,840,0.471274,1616,1224,0.7574
840,942,0.52144,1783,1392,0.7807
942,840,0.52144,1783,1392,0.7807
840,943,0.650521,1631,1367,0.8381
943,840,0.650521,1631,1367,0.8381
840,944,0.657048,1555,1317,0.8469
944,840,0.657048,1555,1317,0.8469
840,945,0.597763,1663,1359,0.8172
945,840,0.597763,1663,1359,0.8172
840,946,0.591495,1594,1287,0.8074
946,840,0.591495,1594,1287,0.8074
840,947,0.569686,1491,1191,0.7988
947,840,0.569686,1491,1191,0.7988
840,948,0.245971,1496,973,0.6504
948,840,0.245971,1496,973,0.6504
840,949,0.509395,1764,1366,0.7744
949,840,0.509395,1764,1366,0.7744
840,950,0.507273,1800,1398,0.7767
950,840,0.507273,1800,1398,0.7767
840,951,0.208167,1735,1113,0.6415
951,840,0.208167,1735,1113,0.6415
840,952,0.579749,1695,1364,0.8047
952,840,0.579749,1695,1364,0.8047
840,953,0.428643,1759,1302,0.7402
953,840,0.428643,1759,1302,0.7402
840,954,0.597163,1484,1201,0.8093
954,840,0.597163,1484,1201,0.8093
840,955,0.450385,1721,1283,0.7455
955,840,0.450385,1721,1283,0.7455
840,956,0.579004,1735,1399,0.8063
956,840,0.579004,1735,1399,0.8063
840,957,0.501223,1732,1329,0.7673
957,840,0.501223,1732,1329,0.7673
840,958,0.329263,1709,1202,0.7033
958,840,0.329263,1709,1202,0.7033
840,959,0.231143,1797,1179,0.6561
959,840,0.231143,1797,1179,0.6561
840,960,0.25373,1820,1209,0.6643
960,840,0.25373,1820,1209,0.6643
840,961,0.535424,1748,1381,0.79
961,840,0.535424,1748,1381,0.79
840,962,0.634031,1622,1341,0.8268
962,840,0.634031,1622,1341,0.8268
840,963,0.57567,1728,1396,0.8079
963,840,0.57567,1728,1396,0.8079
840,964,0.511378,1674,1304,0.779
964,840,0.511378,1674,1304,0.779
840,965,0.569163,1756,1411,0.8035
965,840,0.569163,1756,1411,0.8035
840,966,0.618387,1618,1322,0.8171
966,840,0.618387,1618,1322,0.8171
840,967,0.516263,1775,1381,0.778
967,840,0.516263,1775,1381,0.778
840,969,0.511666,1878,1463,0.779
969,840,0.511666,1878,1463,0.779
840,970,0.454396,1706,1300,0.762
970,840,0.454396,1706,1300,0.762
840,971,0.535365,1695,1337,0.7888
971,840,0.535365,1695,1337,0.7888
840,972,0.58248,1664,1339,0.8047
972,840,0.58248,1664,1339,0.8047
840,973,0.638089,1244,1026,0.8248
973,840,0.638089,1244,1026,0.8248
840,974,0.499185,1579,1209,0.7657
974,840,0.499185,1579,1209,0.7657
840,976,0.448326,1726,1278,0.7404
976,840,0.448326,1726,1278,0.7404
840,977,0.214033,1832,1196,0.6528
977,840,0.214033,1832,1196,0.6528
840,978,0.195009,1586,1003,0.6324
978,840,0.195009,1586,1003,0.6324
842,845,0.676768,1812,1573,0.8681
845,842,0.676768,1812,1573,0.8681
842,851,0.439661,1734,1373,0.7918
851,842,0.439661,1734,1373,0.7918
842,857,0.500865,1216,981,0.8067
857,842,0.500865,1216,981,0.8067
842,861,0.351939,1641,1194,0.7276
861,842,0.351939,1641,1194,0.7276
842,864,0.653555,1679,1439,0.8571
864,842,0.653555,1679,1439,0.8571
842,870,0.422873,1609,1220,0.7582
870,842,0.422873,1609,1220,0.7582
842,874,0.46957,1820,1423,0.7819
874,842,0.46957,1820,1423,0.7819
842,875,0.572214,1526,1273,0.8342
875,842,0.572214,1526,1273,0.8342
842,881,0.509779,1486,1164,0.7833
881,842,0.509779,1486,1164,0.7833
842,883,0.672738,1857,1618,0.8713
883,842,0.672738,1857,1618,0.8713
842,884,0.522024,1806,1437,0.7957
884,842,0.522024,1806,1437,0.7957
842,885,0.701276,1739,1529,0.8792
885,842,0.701276,1739,1529,0.8792
842,886,0.658906,1825,1584,0.8679
886,842,0.658906,1825,1584,0.8679
842,887,0.67581,1797,1592,0.8859
887,842,0.67581,1797,1592,0.8859
